pref_code	pref	gov_code	gov_code6	city	city_hiragana
21	岐阜県	21506	215066	白川町	しらかわちょう
21	岐阜県	21507	215074	東白川村	ひがししらかわむら
21	岐阜県	21521	215210	御嵩町	みたけちょう
21	岐阜県	21604	216046	白川村	しらかわむら
22	静岡県	22100	221007	静岡市	しずおかし
22	静岡県	22101	221015	葵区	あおいく
22	静岡県	22102	221023	駿河区	するがく
22	静岡県	22103	221031	清水区	しみずく
22	静岡県	22130	221309	浜松市	はままつし
22	静岡県	22131	221317	中区	なかく
22	静岡県	22132	221325	東区	ひがしく
22	静岡県	22133	221333	西区	にしく
22	静岡県	22134	221341	南区	みなみく
22	静岡県	22135	221350	北区	きたく
22	静岡県	22136	221368	浜北区	はまきたく
22	静岡県	22137	221376	天竜区	てんりゅうく
22	静岡県	22203	222038	沼津市	ぬまづし
22	静岡県	22205	222054	熱海市	あたみし
22	静岡県	22206	222062	三島市	みしまし
22	静岡県	22207	222071	富士宮市	ふじのみやし
22	静岡県	22208	222089	伊東市	いとうし
22	静岡県	22209	222097	島田市	しまだし
22	静岡県	22210	222101	富士市	ふじし
22	静岡県	22211	222119	磐田市	いわたし
22	静岡県	22212	222127	焼津市	やいづし
22	静岡県	22213	222135	掛川市	かけがわし
22	静岡県	22214	222143	藤枝市	ふじえだし
22	静岡県	22215	222151	御殿場市	ごてんばし
22	静岡県	22216	222160	袋井市	ふくろいし
22	静岡県	22219	222194	下田市	しもだし
22	静岡県	22220	222208	裾野市	すそのし
22	静岡県	22221	222216	湖西市	こさいし
22	静岡県	22222	222224	伊豆市	いずし
22	静岡県	22223	222232	御前崎市	おまえざきし
22	静岡県	22224	222241	菊川市	きくがわし
22	静岡県	22225	222259	伊豆の国市	いずのくにし
22	静岡県	22226	222267	牧之原市	まきのはらし
22	静岡県	22301	223018	東伊豆町	ひがしいずちょう
22	静岡県	22302	223026	河津町	かわづちょう
22	静岡県	22304	223042	南伊豆町	みなみいずちょう
22	静岡県	22305	223051	松崎町	まつざきちょう
22	静岡県	22306	223069	西伊豆町	にしいずちょう
22	静岡県	22325	223255	函南町	かんなみちょう
22	静岡県	22341	223417	清水町	しみずちょう
22	静岡県	22342	223425	長泉町	ながいずみちょう
22	静岡県	22344	223441	小山町	おやまちょう
22	静岡県	22424	224243	吉田町	よしだちょう
22	静岡県	22429	224294	川根本町	かわねほんちょう
22	静岡県	22461	224618	森町	もりまち
23	愛知県	23100	231002	名古屋市	なごやし
23	愛知県	23101	231011	千種区	ちくさく
23	愛知県	23102	231029	東区	ひがしく
23	愛知県	23103	231037	北区	きたく
23	愛知県	23104	231045	西区	にしく
23	愛知県	23105	231053	中村区	なかむらく
23	愛知県	23106	231061	中区	なかく
23	愛知県	23107	231070	昭和区	しょうわく
23	愛知県	23108	231088	瑞穂区	みずほく
23	愛知県	23109	231096	熱田区	あつたく
23	愛知県	23110	231100	中川区	なかがわく
23	愛知県	23111	231118	港区	みなとく
23	愛知県	23112	231126	南区	みなみく
23	愛知県	23113	231134	守山区	もりやまく
23	愛知県	23114	231142	緑区	みどりく
23	愛知県	23115	231151	名東区	めいとうく
23	愛知県	23116	231169	天白区	てんぱくく
23	愛知県	23201	232017	豊橋市	とよはしし
23	愛知県	23202	232025	岡崎市	おかざきし
23	愛知県	23203	232033	一宮市	いちのみやし
23	愛知県	23204	232041	瀬戸市	せとし
23	愛知県	23205	232050	半田市	はんだし
23	愛知県	23206	232068	春日井市	かすがいし
23	愛知県	23207	232076	豊川市	とよかわし
23	愛知県	23208	232084	津島市	つしまし
23	愛知県	23209	232092	碧南市	へきなんし
23	愛知県	23210	232106	刈谷市	かりやし
23	愛知県	23211	232114	豊田市	とよたし
23	愛知県	23212	232122	安城市	あんじょうし
23	愛知県	23213	232131	西尾市	にしおし
23	愛知県	23214	232149	蒲郡市	がまごおりし
23	愛知県	23215	232157	犬山市	いぬやまし
23	愛知県	23216	232165	常滑市	とこなめし
23	愛知県	23217	232173	江南市	こうなんし
23	愛知県	23219	232190	小牧市	こまきし
23	愛知県	23220	232203	稲沢市	いなざわし
23	愛知県	23221	232211	新城市	しんしろし
23	愛知県	23222	232220	東海市	とうかいし
23	愛知県	23223	232238	大府市	おおぶし
23	愛知県	23224	232246	知多市	ちたし
23	愛知県	23225	232254	知立市	ちりゅうし
23	愛知県	23226	232262	尾張旭市	おわりあさひし
23	愛知県	23227	232271	高浜市	たかはまし
23	愛知県	23228	232289	岩倉市	いわくらし
23	愛知県	23229	232297	豊明市	とよあけし
23	愛知県	23230	232301	日進市	にっしんし
23	愛知県	23231	232319	田原市	たはらし
23	愛知県	23232	232327	愛西市	あいさいし
23	愛知県	23233	232335	清須市	きよすし
23	愛知県	23234	232343	北名古屋市	きたなごやし
23	愛知県	23235	232351	弥富市	やとみし
23	愛知県	23236	232360	みよし市	みよしし
23	愛知県	23237	232378	あま市	あまし
23	愛知県	23238	232386	長久手市	ながくてし
23	愛知県	23302	233021	東郷町	とうごうちょう
23	愛知県	23342	233421	豊山町	とよやまちょう
23	愛知県	23361	233617	大口町	おおぐちちょう
23	愛知県	23362	233625	扶桑町	ふそうちょう
23	愛知県	23424	234249	大治町	おおはるちょう
23	愛知県	23425	234257	蟹江町	かにえちょう
23	愛知県	23427	234273	飛島村	とびしまむら
23	愛知県	23441	234419	阿久比町	あぐいちょう
23	愛知県	23442	234427	東浦町	ひがしうらちょう
23	愛知県	23445	234451	南知多町	みなみちたちょう
23	愛知県	23446	234460	美浜町	みはまちょう
23	愛知県	23447	234478	武豊町	たけとよちょう
23	愛知県	23501	235016	幸田町	こうたちょう
23	愛知県	23561	235610	設楽町	したらちょう
23	愛知県	23562	235628	東栄町	とうえいちょう
23	愛知県	23563	235636	豊根村	とよねむら
24	三重県	24201	242012	津市	つし
24	三重県	24202	242021	四日市市	よっかいちし
24	三重県	24203	242039	伊勢市	いせし
24	三重県	24204	242047	松阪市	まつさかし
24	三重県	24205	242055	桑名市	くわなし
24	三重県	24207	242071	鈴鹿市	すずかし
24	三重県	24208	242080	名張市	なばりし
24	三重県	24209	242098	尾鷲市	おわせし
24	三重県	24210	242101	亀山市	かめやまし
24	三重県	24211	242110	鳥羽市	とばし
24	三重県	24212	242128	熊野市	くまのし
24	三重県	24214	242144	いなべ市	いなべし
24	三重県	24215	242152	志摩市	しまし
24	三重県	24216	242161	伊賀市	いがし
24	三重県	24303	243035	木曽岬町	きそさきちょう
24	三重県	24324	243248	東員町	とういんちょう
24	三重県	24341	243418	菰野町	こものちょう
24	三重県	24343	243434	朝日町	あさひちょう
24	三重県	24344	243442	川越町	かわごえちょう
24	三重県	24441	244414	多気町	たきちょう
24	三重県	24442	244422	明和町	めいわちょう
24	三重県	24443	244431	大台町	おおだいちょう
24	三重県	24461	244619	玉城町	たまきちょう
24	三重県	24470	244708	度会町	わたらいちょう
24	三重県	24471	244716	大紀町	たいきちょう
24	三重県	24472	244724	南伊勢町	みなみいせちょう
24	三重県	24543	245437	紀北町	きほくちょう
24	三重県	24561	245615	御浜町	みはまちょう
24	三重県	24562	245623	紀宝町	きほうちょう
25	滋賀県	25201	252018	大津市	おおつし
25	滋賀県	25202	252026	彦根市	ひこねし
25	滋賀県	25203	252034	長浜市	ながはまし
25	滋賀県	25204	252042	近江八幡市	おうみはちまんし
25	滋賀県	25206	252069	草津市	くさつし
25	滋賀県	25207	252077	守山市	もりやまし
25	滋賀県	25208	252085	栗東市	りっとうし
25	滋賀県	25209	252093	甲賀市	こうかし
25	滋賀県	25210	252107	野洲市	やすし
25	滋賀県	25211	252115	湖南市	こなんし
25	滋賀県	25212	252123	高島市	たかしまし
25	滋賀県	25213	252131	東近江市	ひがしおうみし
25	滋賀県	25214	252140	米原市	まいばらし
25	滋賀県	25383	253839	日野町	ひのちょう
25	滋賀県	25384	253847	竜王町	りゅうおうちょう
25	滋賀県	25425	254258	愛荘町	あいしょうちょう
25	滋賀県	25441	254410	豊郷町	とよさとちょう
25	滋賀県	25442	254428	甲良町	こうらちょう
25	滋賀県	25443	254436	多賀町	たがちょう
26	京都府	26100	261009	京都市	きょうとし
26	京都府	26101	261017	北区	きたく
26	京都府	26102	261025	上京区	かみぎょうく
26	京都府	26103	261033	左京区	さきょうく
26	京都府	26104	261041	中京区	なかぎょうく
26	京都府	26105	261050	東山区	ひがしやまく
26	京都府	26106	261068	下京区	しもぎょうく
26	京都府	26107	261076	南区	みなみく
26	京都府	26108	261084	右京区	うきょうく
26	京都府	26109	261092	伏見区	ふしみく
26	京都府	26110	261106	山科区	やましなく
26	京都府	26111	261114	西京区	にしきょうく
26	京都府	26201	262013	福知山市	ふくちやまし
26	京都府	26202	262021	舞鶴市	まいづるし
26	京都府	26203	262030	綾部市	あやべし
26	京都府	26204	262048	宇治市	うじし
26	京都府	26205	262056	宮津市	みやづし
26	京都府	26206	262064	亀岡市	かめおかし
26	京都府	26207	262072	城陽市	じょうようし
26	京都府	26208	262081	向日市	むこうし
26	京都府	26209	262099	長岡京市	ながおかきょうし
26	京都府	26210	262102	八幡市	やわたし
26	京都府	26211	262111	京田辺市	きょうたなべし
26	京都府	26212	262129	京丹後市	きょうたんごし
26	京都府	26213	262137	南丹市	なんたんし
26	京都府	26214	262145	木津川市	きづがわし
26	京都府	26303	263036	大山崎町	おおやまざきちょう
26	京都府	26322	263222	久御山町	くみやまちょう
26	京都府	26343	263435	井手町	いでちょう
26	京都府	26344	263443	宇治田原町	うじたわらちょう
26	京都府	26364	263648	笠置町	かさぎちょう
26	京都府	26365	263656	和束町	わづかちょう
26	京都府	26366	263664	精華町	せいかちょう
26	京都府	26367	263672	南山城村	みなみやましろむら
26	京都府	26407	264075	京丹波町	きょうたんばちょう
26	京都府	26463	264636	伊根町	いねちょう
26	京都府	26465	264652	与謝野町	よさのちょう
27	大阪府	27100	271004	大阪市	おおさかし
27	大阪府	27102	271021	都島区	みやこじまく
27	大阪府	27103	271039	福島区	ふくしまく
27	大阪府	27104	271047	此花区	このはなく
27	大阪府	27106	271063	西区	にしく
27	大阪府	27107	271071	港区	みなとく
27	大阪府	27108	271080	大正区	たいしょうく
27	大阪府	27109	271098	天王寺区	てんのうじく
27	大阪府	27111	271110	浪速区	なにわく
27	大阪府	27113	271136	西淀川区	にしよどがわく
27	大阪府	27114	271144	東淀川区	ひがしよどがわく
27	大阪府	27115	271152	東成区	ひがしなりく
27	大阪府	27116	271161	生野区	いくのく
27	大阪府	27117	271179	旭区	あさひく
27	大阪府	27118	271187	城東区	じょうとうく
27	大阪府	27119	271195	阿倍野区	あべのく
27	大阪府	27120	271209	住吉区	すみよしく
27	大阪府	27121	271217	東住吉区	ひがしすみよしく
27	大阪府	27122	271225	西成区	にしなりく
27	大阪府	27123	271233	淀川区	よどがわく
27	大阪府	27124	271241	鶴見区	つるみく
27	大阪府	27125	271250	住之江区	すみのえく
27	大阪府	27126	271268	平野区	ひらのく
27	大阪府	27127	271276	北区	きたく
27	大阪府	27128	271284	中央区	ちゅうおうく
27	大阪府	27140	271403	堺市	さかいし
27	大阪府	27141	271411	堺区	さかいく
27	大阪府	27142	271420	中区	なかく
27	大阪府	27143	271438	東区	ひがしく
27	大阪府	27144	271446	西区	にしく
27	大阪府	27145	271454	南区	みなみく
27	大阪府	27146	271462	北区	きたく
27	大阪府	27147	271471	美原区	みはらく
27	大阪府	27202	272027	岸和田市	きしわだし
27	大阪府	27203	272035	豊中市	とよなかし
27	大阪府	27204	272043	池田市	いけだし
27	大阪府	27205	272051	吹田市	すいたし
27	大阪府	27206	272060	泉大津市	いずみおおつし
27	大阪府	27207	272078	高槻市	たかつきし
27	大阪府	27208	272086	貝塚市	かいづかし
27	大阪府	27209	272094	守口市	もりぐちし
27	大阪府	27210	272108	枚方市	ひらかたし
27	大阪府	27211	272116	茨木市	いばらきし
27	大阪府	27212	272124	八尾市	やおし
27	大阪府	27213	272132	泉佐野市	いずみさのし
27	大阪府	27214	272141	富田林市	とんだばやしし
27	大阪府	27215	272159	寝屋川市	ねやがわし
27	大阪府	27216	272167	河内長野市	かわちながのし
27	大阪府	27217	272175	松原市	まつばらし
27	大阪府	27218	272183	大東市	だいとうし
27	大阪府	27219	272191	和泉市	いずみし
27	大阪府	27220	272205	箕面市	みのおし
27	大阪府	27221	272213	柏原市	かしわらし
27	大阪府	27222	272221	羽曳野市	はびきのし
27	大阪府	27223	272230	門真市	かどまし
27	大阪府	27224	272248	摂津市	せっつし
27	大阪府	27225	272256	高石市	たかいしし
27	大阪府	27226	272264	藤井寺市	ふじいでらし
27	大阪府	27227	272272	東大阪市	ひがしおおさかし
27	大阪府	27228	272281	泉南市	せんなんし
27	大阪府	27229	272299	四條畷市	しじょうなわてし
27	大阪府	27230	272302	交野市	かたのし
27	大阪府	27231	272311	大阪狭山市	おおさかさやまし
27	大阪府	27232	272329	阪南市	はんなんし
27	大阪府	27301	273015	島本町	しまもとちょう
27	大阪府	27321	273210	豊能町	とよのちょう
27	大阪府	27322	273228	能勢町	のせちょう
27	大阪府	27341	273414	忠岡町	ただおかちょう
27	大阪府	27361	273619	熊取町	くまとりちょう
27	大阪府	27362	273627	田尻町	たじりちょう
27	大阪府	27366	273660	岬町	みさきちょう
27	大阪府	27381	273813	太子町	たいしちょう
27	大阪府	27382	273821	河南町	かなんちょう
27	大阪府	27383	273830	千早赤阪村	ちはやあかさかむら
28	兵庫県	28100	281000	神戸市	こうべし
28	兵庫県	28101	281018	東灘区	ひがしなだく
28	兵庫県	28102	281026	灘区	なだく
28	兵庫県	28105	281051	兵庫区	ひょうごく
28	兵庫県	28106	281069	長田区	ながたく
28	兵庫県	28107	281077	須磨区	すまく
28	兵庫県	28108	281085	垂水区	たるみく
28	兵庫県	28109	281093	北区	きたく
28	兵庫県	28110	281107	中央区	ちゅうおうく
28	兵庫県	28111	281115	西区	にしく
28	兵庫県	28201	282014	姫路市	ひめじし
28	兵庫県	28202	282022	尼崎市	あまがさきし
28	兵庫県	28203	282031	明石市	あかしし
28	兵庫県	28204	282049	西宮市	にしのみやし
28	兵庫県	28205	282057	洲本市	すもとし
28	兵庫県	28206	282065	芦屋市	あしやし
28	兵庫県	28207	282073	伊丹市	いたみし
28	兵庫県	28208	282081	相生市	あいおいし
28	兵庫県	28209	282090	豊岡市	とよおかし
28	兵庫県	28210	282103	加古川市	かこがわし
28	兵庫県	28212	282120	赤穂市	あこうし
28	兵庫県	28213	282138	西脇市	にしわきし
28	兵庫県	28214	282146	宝塚市	たからづかし
28	兵庫県	28215	282154	三木市	みきし
28	兵庫県	28216	282162	高砂市	たかさごし
28	兵庫県	28217	282171	川西市	かわにしし
28	兵庫県	28218	282189	小野市	おのし
28	兵庫県	28219	282197	三田市	さんだし
28	兵庫県	28220	282201	加西市	かさいし
28	兵庫県	28221	282219	篠山市	ささやまし
28	兵庫県	28222	282227	養父市	やぶし
28	兵庫県	28223	282235	丹波市	たんばし
28	兵庫県	28224	282243	南あわじ市	みなみあわじし
28	兵庫県	28225	282251	朝来市	あさごし
28	兵庫県	28226	282260	淡路市	あわじし
28	兵庫県	28227	282278	宍粟市	しそうし
28	兵庫県	28228	282286	加東市	かとうし
28	兵庫県	28229	282294	たつの市	たつのし
28	兵庫県	28301	283011	猪名川町	いながわちょう
28	兵庫県	28365	283657	多可町	たかちょう
28	兵庫県	28381	283819	稲美町	いなみちょう
28	兵庫県	28382	283827	播磨町	はりまちょう
28	兵庫県	28442	284424	市川町	いちかわちょう
28	兵庫県	28443	284432	福崎町	ふくさきちょう
28	兵庫県	28446	284467	神河町	かみかわちょう
28	兵庫県	28464	284645	太子町	たいしちょう
28	兵庫県	28481	284815	上郡町	かみごおりちょう
28	兵庫県	28501	285013	佐用町	さようちょう
28	兵庫県	28585	285854	香美町	かみちょう
28	兵庫県	28586	285862	新温泉町	しんおんせんちょう
29	奈良県	29201	292010	奈良市	ならし
29	奈良県	29202	292028	大和高田市	やまとたかだし
29	奈良県	29203	292036	大和郡山市	やまとこおりやまし
29	奈良県	29204	292044	天理市	てんりし
29	奈良県	29205	292052	橿原市	かしはらし
29	奈良県	29206	292061	桜井市	さくらいし
29	奈良県	29207	292079	五條市	ごじょうし
29	奈良県	29208	292087	御所市	ごせし
29	奈良県	29209	292095	生駒市	いこまし
29	奈良県	29210	292109	香芝市	かしばし
29	奈良県	29211	292117	葛城市	かつらぎし
29	奈良県	29212	292125	宇陀市	うだし
29	奈良県	29322	293229	山添村	やまぞえむら
29	奈良県	29342	293423	平群町	へぐりちょう
29	奈良県	29343	293431	三郷町	さんごうちょう
29	奈良県	29344	293440	斑鳩町	いかるがちょう
29	奈良県	29345	293458	安堵町	あんどちょう
29	奈良県	29361	293610	川西町	かわにしちょう
29	奈良県	29362	293628	三宅町	みやけちょう
29	奈良県	29363	293636	田原本町	たわらもとちょう
29	奈良県	29385	293857	曽爾村	そにむら
29	奈良県	29386	293865	御杖村	みつえむら
29	奈良県	29401	294012	高取町	たかとりちょう
29	奈良県	29402	294021	明日香村	あすかむら
29	奈良県	29424	294241	上牧町	かんまきちょう
29	奈良県	29425	294250	王寺町	おうじちょう
29	奈良県	29426	294268	広陵町	こうりょうちょう
29	奈良県	29427	294276	河合町	かわいちょう
29	奈良県	29441	294411	吉野町	よしのちょう
29	奈良県	29442	294420	大淀町	おおよどちょう
29	奈良県	29443	294438	下市町	しもいちちょう
29	奈良県	29444	294446	黒滝村	くろたきむら
29	奈良県	29446	294462	天川村	てんかわむら
29	奈良県	29447	294471	野迫川村	のせがわむら
29	奈良県	29449	294497	十津川村	とつかわむら
29	奈良県	29450	294501	下北山村	しもきたやまむら
29	奈良県	29451	294519	上北山村	かみきたやまむら
29	奈良県	29452	294527	川上村	かわかみむら
29	奈良県	29453	294535	東吉野村	ひがしよしのむら
30	和歌山県	30201	302015	和歌山市	わかやまし
30	和歌山県	30202	302023	海南市	かいなんし
30	和歌山県	30203	302031	橋本市	はしもとし
30	和歌山県	30204	302040	有田市	ありだし
30	和歌山県	30205	302058	御坊市	ごぼうし
30	和歌山県	30206	302066	田辺市	たなべし
30	和歌山県	30207	302074	新宮市	しんぐうし
30	和歌山県	30208	302082	紀の川市	きのかわし
30	和歌山県	30209	302091	岩出市	いわでし
30	和歌山県	30304	303046	紀美野町	きみのちょう
30	和歌山県	30341	303411	かつらぎ町	かつらぎちょう
30	和歌山県	30343	303437	九度山町	くどやまちょう
30	和歌山県	30344	303445	高野町	こうやちょう
30	和歌山県	30361	303615	湯浅町	ゆあさちょう
30	和歌山県	30362	303623	広川町	ひろがわちょう
30	和歌山県	30366	303666	有田川町	ありだがわちょう
30	和歌山県	30381	303810	美浜町	みはまちょう
30	和歌山県	30382	303828	日高町	ひだかちょう
30	和歌山県	30383	303836	由良町	ゆらちょう
30	和歌山県	30390	303909	印南町	いなみちょう
30	和歌山県	30391	303917	みなべ町	みなべちょう
30	和歌山県	30392	303925	日高川町	ひだかがわちょう
30	和歌山県	30401	304018	白浜町	しらはまちょう
30	和歌山県	30404	304042	上富田町	かみとんだちょう
30	和歌山県	30406	304069	すさみ町	すさみちょう
30	和歌山県	30421	304212	那智勝浦町	なちかつうらちょう
30	和歌山県	30422	304221	太地町	たいじちょう
30	和歌山県	30424	304247	古座川町	こざがわちょう
30	和歌山県	30427	304271	北山村	きたやまむら
30	和歌山県	30428	304280	串本町	くしもとちょう
31	鳥取県	31201	312011	鳥取市	とっとりし
31	鳥取県	31202	312029	米子市	よなごし
31	鳥取県	31203	312037	倉吉市	くらよしし
31	鳥取県	31204	312045	境港市	さかいみなとし
31	鳥取県	31302	313025	岩美町	いわみちょう
31	鳥取県	31325	313254	若桜町	わかさちょう
31	鳥取県	31328	313289	智頭町	ちづちょう
31	鳥取県	31329	313297	八頭町	やずちょう
31	鳥取県	31364	313645	三朝町	みささちょう
31	鳥取県	31370	313700	湯梨浜町	ゆりはまちょう
31	鳥取県	31371	313718	琴浦町	ことうらちょう
31	鳥取県	31372	313726	北栄町	ほくえいちょう
31	鳥取県	31384	313840	日吉津村	ひえづそん
31	鳥取県	31386	313866	大山町	だいせんちょう
31	鳥取県	31389	313891	南部町	なんぶちょう
31	鳥取県	31390	313904	伯耆町	ほうきちょう
31	鳥取県	31401	314013	日南町	にちなんちょう
31	鳥取県	31402	314021	日野町	ひのちょう
31	鳥取県	31403	314030	江府町	こうふちょう
32	島根県	32201	322016	松江市	まつえし
32	島根県	32202	322024	浜田市	はまだし
32	島根県	32203	322032	出雲市	いずもし
32	島根県	32204	322041	益田市	ますだし
32	島根県	32205	322059	大田市	おおだし
32	島根県	32206	322067	安来市	やすぎし
32	島根県	32207	322075	江津市	ごうつし
32	島根県	32209	322091	雲南市	うんなんし
32	島根県	32343	323438	奥出雲町	おくいずもちょう
32	島根県	32386	323861	飯南町	いいなんちょう
32	島根県	32441	324418	川本町	かわもとまち
32	島根県	32448	324485	美郷町	みさとちょう
32	島根県	32449	324493	邑南町	おおなんちょう
32	島根県	32501	325015	津和野町	つわのちょう
32	島根県	32505	325058	吉賀町	よしかちょう
32	島根県	32525	325252	海士町	あまちょう
32	島根県	32526	325261	西ノ島町	にしのしまちょう
32	島根県	32527	325279	知夫村	ちぶむら
32	島根県	32528	325287	隠岐の島町	おきのしまちょう
33	岡山県	33100	331007	岡山市	おかやまし
33	岡山県	33101	331015	北区	きたく
33	岡山県	33102	331023	中区	なかく
33	岡山県	33103	331031	東区	ひがしく
33	岡山県	33104	331040	南区	みなみく
33	岡山県	33202	332020	倉敷市	くらしきし
33	岡山県	33203	332038	津山市	つやまし
33	岡山県	33204	332046	玉野市	たまのし
33	岡山県	33205	332054	笠岡市	かさおかし
33	岡山県	33207	332071	井原市	いばらし
33	岡山県	33208	332089	総社市	そうじゃし
33	岡山県	33209	332097	高梁市	たかはしし
33	岡山県	33210	332101	新見市	にいみし
33	岡山県	33211	332119	備前市	びぜんし
33	岡山県	33212	332127	瀬戸内市	せとうちし
33	岡山県	33213	332135	赤磐市	あかいわし
33	岡山県	33214	332143	真庭市	まにわし
33	岡山県	33215	332151	美作市	みまさかし
33	岡山県	33216	332160	浅口市	あさくちし
33	岡山県	33346	333468	和気町	わけちょう
33	岡山県	33423	334235	早島町	はやしまちょう
33	岡山県	33445	334456	里庄町	さとしょうちょう
33	岡山県	33461	334618	矢掛町	やかげちょう
33	岡山県	33586	335860	新庄村	しんじょうそん
33	岡山県	33606	336068	鏡野町	かがみのちょう
33	岡山県	33622	336220	勝央町	しょうおうちょう
33	岡山県	33623	336238	奈義町	なぎちょう
33	岡山県	33643	336432	西粟倉村	にしあわくらそん
33	岡山県	33663	336637	久米南町	くめなんちょう
33	岡山県	33666	336661	美咲町	みさきちょう
33	岡山県	33681	336815	吉備中央町	きびちゅうおうちょう
34	広島県	34100	341002	広島市	ひろしまし
34	広島県	34101	341011	中区	なかく
34	広島県	34102	341029	東区	ひがしく
34	広島県	34103	341037	南区	みなみく
34	広島県	34104	341045	西区	にしく
34	広島県	34105	341053	安佐南区	あさみなみく
34	広島県	34106	341061	安佐北区	あさきたく
34	広島県	34107	341070	安芸区	あきく
34	広島県	34108	341088	佐伯区	さえきく
34	広島県	34202	342025	呉市	くれし
34	広島県	34203	342033	竹原市	たけはらし
34	広島県	34204	342041	三原市	みはらし
34	広島県	34205	342050	尾道市	おのみちし
34	広島県	34207	342076	福山市	ふくやまし
34	広島県	34208	342084	府中市	ふちゅうし
34	広島県	34209	342092	三次市	みよしし
34	広島県	34210	342106	庄原市	しょうばらし
34	広島県	34211	342114	大竹市	おおたけし
34	広島県	34212	342122	東広島市	ひがしひろしまし
34	広島県	34213	342131	廿日市市	はつかいちし
34	広島県	34214	342149	安芸高田市	あきたかたし
34	広島県	34215	342157	江田島市	えたじまし
34	広島県	34302	343021	府中町	ふちゅうちょう
34	広島県	34304	343048	海田町	かいたちょう
34	広島県	34307	343072	熊野町	くまのちょう
34	広島県	34309	343099	坂町	さかちょう
34	広島県	34368	343684	安芸太田町	あきおおたちょう
34	広島県	34369	343692	北広島町	きたひろしまちょう
34	広島県	34431	344311	大崎上島町	おおさきかみじまちょう
34	広島県	34462	344621	世羅町	せらちょう
34	広島県	34545	345458	神石高原町	じんせきこうげんちょう
35	山口県	35201	352012	下関市	しものせきし
35	山口県	35202	352021	宇部市	うべし
35	山口県	35203	352039	山口市	やまぐちし
35	山口県	35204	352047	萩市	はぎし
35	山口県	35206	352063	防府市	ほうふし
35	山口県	35207	352071	下松市	くだまつし
35	山口県	35208	352080	岩国市	いわくにし
35	山口県	35210	352101	光市	ひかりし
35	山口県	35211	352110	長門市	ながとし
35	山口県	35212	352128	柳井市	やないし
35	山口県	35213	352136	美祢市	みねし
35	山口県	35215	352152	周南市	しゅうなんし
35	山口県	35216	352161	山陽小野田市	さんようおのだし
35	山口県	35305	353051	周防大島町	すおうおおしまちょう
35	山口県	35321	353213	和木町	わきちょう
35	山口県	35341	353418	上関町	かみのせきちょう
35	山口県	35343	353434	田布施町	たぶせちょう
35	山口県	35344	353442	平生町	ひらおちょう
35	山口県	35502	355020	阿武町	あぶちょう
36	徳島県	36201	362018	徳島市	とくしまし
36	徳島県	36202	362026	鳴門市	なるとし
36	徳島県	36203	362034	小松島市	こまつしまし
36	徳島県	36204	362042	阿南市	あなんし
36	徳島県	36205	362051	吉野川市	よしのがわし
36	徳島県	36206	362069	阿波市	あわし
36	徳島県	36207	362077	美馬市	みまし
36	徳島県	36208	362085	三好市	みよしし
36	徳島県	36301	363014	勝浦町	かつうらちょう
36	徳島県	36302	363022	上勝町	かみかつちょう
36	徳島県	36321	363219	佐那河内村	さなごうちそん
36	徳島県	36341	363413	石井町	いしいちょう
36	徳島県	36342	363421	神山町	かみやまちょう
36	徳島県	36368	363685	那賀町	なかちょう
36	徳島県	36383	363839	牟岐町	むぎちょう
36	徳島県	36387	363871	美波町	みなみちょう
36	徳島県	36388	363880	海陽町	かいようちょう
36	徳島県	36401	364011	松茂町	まつしげちょう
36	徳島県	36402	364029	北島町	きたじまちょう
36	徳島県	36403	364037	藍住町	あいずみちょう
36	徳島県	36404	364045	板野町	いたのちょう
36	徳島県	36405	364053	上板町	かみいたちょう
36	徳島県	36468	364681	つるぎ町	つるぎちょう
36	徳島県	36489	364894	東みよし町	ひがしみよしちょう
37	香川県	37201	372013	高松市	たかまつし
37	香川県	37202	372021	丸亀市	まるがめし
37	香川県	37203	372030	坂出市	さかいでし
37	香川県	37204	372048	善通寺市	ぜんつうじし
37	香川県	37205	372056	観音寺市	かんおんじし
37	香川県	37206	372064	さぬき市	さぬきし
37	香川県	37207	372072	東かがわ市	ひがしかがわし
37	香川県	37208	372081	三豊市	みとよし
37	香川県	37322	373222	土庄町	とのしょうちょう
37	香川県	37324	373249	小豆島町	しょうどしまちょう
37	香川県	37341	373419	三木町	みきちょう
37	香川県	37364	373648	直島町	なおしまちょう
37	香川県	37386	373869	宇多津町	うたづちょう
37	香川県	37387	373877	綾川町	あやがわちょう
37	香川県	37403	374032	琴平町	ことひらちょう
37	香川県	37404	374041	多度津町	たどつちょう
37	香川県	37406	374067	まんのう町	まんのうちょう
38	愛媛県	38201	382019	松山市	まつやまし
38	愛媛県	38202	382027	今治市	いまばりし
38	愛媛県	38203	382035	宇和島市	うわじまし
38	愛媛県	38204	382043	八幡浜市	やわたはまし
38	愛媛県	38205	382051	新居浜市	にいはまし
38	愛媛県	38206	382060	西条市	さいじょうし
38	愛媛県	38207	382078	大洲市	おおずし
38	愛媛県	38210	382108	伊予市	いよし
38	愛媛県	38213	382132	四国中央市	しこくちゅうおうし
38	愛媛県	38214	382141	西予市	せいよし
38	愛媛県	38215	382159	東温市	とうおんし
38	愛媛県	38356	383562	上島町	かみじまちょう
38	愛媛県	38386	383864	久万高原町	くまこうげんちょう
38	愛媛県	38401	384011	松前町	まさきちょう
